1,2,3,4,5,6,7,8,9,10
1598,322,511,873,587,2120,85,1053,2121,2467
934,448,442,978,642,665,1337,2466,2426,657
1001,259,1418,481,1438,668,777,1027,283,1053
1163,728,2257,1033,1349,1578,158,2000,1253,351
262,1607,2440,2484,2352,1229,2405,1845,1676,379
313,1529,996,1117,441,1337,1992,1456,838,1931
1881,799,1223,1590,2238,1448,18,375,551,1559
1973,192,1684,1298,1279,490,2182,2479,1802,683
2172,832,1659,1516,317,1432,1252,1370,1449,1163
2182,2351,2387,1411,889,2050,637,2390,2216,898
1540,2102,1475,1003,712,1596,422,1262,279,1812
675,2337,547,1231,2306,1149,503,2234,1392,1043
1556,201,1693,2209,143,954,1569,1024,1344,361
1470,580,1408,1870,638,774,1490,752,718,366
518,787,2513,1991,1828,2203,1003,2298,1607,1489
52,900,1312,2199,1672,254,2049,1968,1296,15
470,113,1751,699,1972,1066,1991,88,387,237
897,2241,261,412,2405,2443,754,56,1917,627
2184,1640,586,1563,1995,1443,2302,1592,951,1418
2264,607,1434,2074,2398,1356,1044,1859,2171,2118
1075,2228,80,98,401,1147,2112,1549,1880,1854
2071,674,1815,2066,456,1218,2133,462,1645,102
767,746,779,1950,2390,2355,627,1475,2482,841
1980,64,1963,2070,296,1047,340,389,22,2266
1988,294,1392,772,1097,1597,1288,644,17,2496
669,1048,1407,842,2332,758,1257,287,1589,1314
1113,1591,1354,2284,1227,842,1452,969,502,11
1193,90,136,1341,198,593,1651,1027,1329,699
1245,1436,733,977,1293,2048,1501,1362,747,934
774,2466,324,2117,1880,2134,1832,327,1335,2104
2328,1336,2286,651,172,1617,1715,1139,1093,599
478,2316,1124,1933,1078,285,2378,1644,2052,636
819,14,1602,321,2012,2387,1766,590,1481,505
636,490,746,112,1606,2115,683,963,2022,2237
571,7,280,1486,2266,1806,1336,703,98,1385
1859,554,1199,1491,349,1655,1552,1819,870,1218
156,2061,443,1037,1753,1590,1624,215,20,2440
104,23,2257,908,1420,1813,2022,2094,1532,272
963,2476,448,658,1379,2496,1223,2014,369,1795
701,124,114,1360,2232,2454,2316,416,1433,816
1327,2276,364,2019,1801,1897,1203,1956,18,2029
2084,878,2451,547,1504,569,612,868,1283,794
907,637,1902,1031,866,503,336,2269,425,742
1773,2319,2482,2433,59,2005,902,1017,1096,652
674,1552,1289,718,545,730,312,2499,431,179
496,1235,1608,1138,1739,203,1685,2294,2044,1861
114,1143,9,693,1131,553,1865,120,2281,791
1705,1741,632,1306,352,1838,2307,69,1343,1198
2131,2193,1734,378,1930,520,1642,1519,1611,194
2472,1428,1413,2156,183,2037,2221,11,1310,354
2139,677,257,1605,1326,134,866,78,736,83
668,1549,1748,1843,723,1621,2357,479,2175,1401
1960,935,2156,2504,347,1257,443,2478,414,2376
1856,491,211,2095,655,1729,1441,93,2308,153
2421,1743,1029,973,106,2308,1120,2160,1876,2161
527,1373,1298,1904,2025,421,1501,398,590,731
185,2384,2330,2164,2281,892,911,1164,1941,1438
2033,575,2405,443,1795,1996,309,2449,1948,525
500,1138,561,524,470,1194,886,1895,430,980
2072,620,751,506,1953,801,72,2416,687,1552
1038,103,302,1189,1777,1078,1469,2196,197,1829
111,1609,1772,2482,250,537,87,121,453,2415
1245,1343,448,1017,1091,429,337,706,1410,1413
1295,2101,1738,267,281,663,136,458,204,1743
2403,724,444,1586,205,666,1731,659,521,703
320,1316,1544,1788,464,875,2462,1524,2513,2489
63,2133,668,2097,1784,1791,503,1514,615,2379
2315,886,1781,112,637,478,1385,2175,1248,215
1910,642,471,1780,2456,2070,977,1740,859,1354
1342,558,869,734,903,907,1195,218,2406,52
2340,37,1200,2465,494,1680,1283,2157,1869,383
1724,1122,1645,858,1287,789,1104,1390,2495,207
2096,704,126,708,2151,366,720,485,2269,1846
284,1466,433,1154,1961,1858,465,283,858,1776
1743,676,189,352,1904,467,1024,1683,661,916
2145,491,1695,1063,50,17,739,1116,488,355
2042,1119,1386,2223,1088,341,1295,2064,870,1534
740,850,2120,353,350,2490,2119,1803,847,1598
292,1263,1219,1859,2484,2115,176,1924,2022,7
2223,117,2341,724,790,128,1470,1708,60,1132
650,1700,189,2229,102,1190,22,2151,1486,369
2312,1519,185,2499,146,1143,2031,1738,2474,1151
2360,1053,2055,1962,2244,1542,1506,1860,2276,1279
766,2216,1023,269,1370,45,1355,1897,1185,1565
1478,2424,2342,1252,1548,1627,1001,280,178,1030
1765,1293,1646,177,274,623,592,137,1908,352
198,2063,32,1009,459,2462,1815,2332,2513,638
2441,531,819,2373,767,1940,1584,129,2485,1286
1559,1795,804,2255,791,294,1331,962,1020,1316
766,2442,489,1499,1152,824,2215,1642,1962,866
1230,52,1527,1437,512,350,321,1034,1029,1448
2434,1228,521,1518,224,251,1732,1255,1276,381
1897,542,2268,1220,1883,1498,1529,23,1779,1928
128,1325,1207,2227,343,1723,1322,2224,1617,2345
1641,938,333,2279,1226,905,1053,370,2397,2360
322,1385,1359,1525,941,1167,1623,909,218,2075
1938,611,48,667,2141,1164,2439,1421,1267,2005
637,967,1173,945,2343,1663,63,1366,2195,1495
1737,2361,328,1534,2332,1140,1757,557,484,547
433,474,218,710,824,2216,2235,366,448,644
642,1949,1293,871,912,750,1195,1712,723,2508
438,1332,2236,1972,2293,978,2480,1997,31,1514
263,673,2014,1360,1452,930,1953,573,716,272
1218,2094,2020,2506,351,2333,651,1597,1321,2318
1636,2129,498,1436,2372,1360,1322,2458,1746,2386
1519,2472,1266,1001,1421,896,180,679,808,1732
342,773,680,1012,199,2319,2510,1942,1207,1669
1266,944,997,1250,2459,2182,1647,139,1711,1257
2347,1304,2322,683,2306,696,1793,352,762,73
183,451,2379,1209,1441,258,2306,739,293,131
1903,1111,1220,155,1790,1594,1772,255,580,2400
1867,272,1243,967,1442,2277,702,884,376,1077
2297,2448,751,368,1578,370,219,258,154,335
1698,1184,569,2032,512,80,1739,570,1819,1215
714,1635,1842,2482,180,1787,789,2151,2335,2143
1093,1983,1131,1794,1064,1425,1246,1524,404,1516
401,1872,36,667,1084,965,119,930,844,1317
1350,1904,2098,834,828,890,671,2367,155,1567
1543,1986,1975,2063,919,348,69,2389,687,2363
2014,2100,1927,1794,1574,506,808,1432,155,478
1383,141,2019,500,776,2440,2179,1145,1480,2018
2232,605,1221,2406,192,387,50,1053,2129,849
225,27,1686,157,866,2278,408,1452,635,1380
2382,1605,373,1597,847,1539,1354,807,844,1432
1135,758,58,681,262,2330,2100,1130,1706,19
1948,753,1207,1161,221,1455,653,1183,1080,562
2479,717,161,2242,2133,891,275,844,1918,2304
960,18,441,1824,2139,2036,1089,136,626,1006
1294,1603,2164,2361,973,1806,68,1784,1977,2099
984,1256,1738,1319,1064,400,696,1477,622,597
1575,186,778,272,2482,1623,2297,1215,2125,1193
402,1836,1522,817,778,2238,396,2482,301,2041
263,1786,419,748,2368,1994,1752,1705,2424,2489
87,1802,454,2234,193,617,52,2292,2283,1129
295,266,164,489,2353,918,1213,801,1373,643
1642,687,755,222,79,102,1807,1003,529,1814
877,1256,2289,1773,2215,604,754,2069,790,1650
1730,994,1089,1624,302,1457,1000,844,2257,2313
1792,735,1436,1289,920,605,1048,1716,1028,1085
2380,1484,1945,838,1185,1671,1491,1979,629,692
2046,736,665,1363,963,1447,340,1766,1978,239
578,2320,566,1628,1190,2466,503,1814,2292,1784
2024,1911,1371,1553,1233,2490,1180,1479,1473,2440
2152,171,934,1295,2016,1612,2422,389,1453,1038
2029,1969,775,218,138,1640,1549,403,1528,922
656,350,271,95,756,424,1645,635,2042,3
1346,32,1763,1756,1873,753,1570,2451,1450,1071
1436,1485,172,2065,302,1760,1463,1054,2291,1414
756,735,915,1302,2317,1750,413,1604,827,453
1423,2410,1317,2302,67,1750,1505,2270,528,897
81,535,2248,369,217,2292,2031,1473,1487,2118
2333,1842,2251,2252,700,2328,652,2388,1869,1141
1214,295,2389,123,100,1169,1831,1559,1265,2173
488,331,1367,302,2473,62,710,97,1686,244
692,1500,2240,618,2303,2154,545,2449,1354,1997
762,187,2492,1727,863,978,2458,567,905,155
2351,7,923,442,1846,1341,2340,496,2478,1172
414,293,580,348,1713,1781,1993,340,1381,2021
1469,17,1918,2484,1599,2001,699,1582,1608,1370
329,1616,699,1053,1703,2254,1584,1560,1219,1684
1084,1861,2262,153,1163,1771,2102,1908,2165,2444
2013,223,1575,361,1757,1802,264,1585,1116,2390
1840,1385,2277,44,2062,1244,575,587,1674,829
124,1206,1909,1733,1622,2200,958,792,1381,168
916,2239,1644,81,762,1369,866,2041,2492,1656
1728,166,926,384,520,2187,1906,2248,705,1648
1713,981,1723,1743,43,1060,817,97,2018,1933
1686,833,1132,1746,2379,932,1651,831,1478,2154
2001,1583,26,546,173,105,534,2306,487,1411
627,414,2320,790,277,1032,397,821,47,1406
2389,1629,1775,717,439,1180,1691,932,345,1012
2450,1172,2326,1443,1436,452,1907,1732,1900,2277
338,1816,1780,736,109,987,1751,1913,104,191
2421,2458,1141,791,2056,1736,1251,1460,2471,2087
1507,1115,1775,717,1739,2020,1722,653,1939,876
825,1545,1244,2223,968,261,254,1759,1194,2277
1089,1562,1386,920,874,2294,2074,862,723,1703
465,199,770,2307,1609,2493,792,2290,2068,739
2122,136,192,2145,240,2099,415,485,1411,227
328,97,15,496,835,820,186,924,509,167
800,1728,1863,2456,2326,178,729,738,2311,1939
1536,1637,310,1563,2018,1165,1666,1621,226,1724
743,502,13,960,849,800,29,2494,1207,968
203,1804,675,2066,682,2305,1337,2334,2078,2337
1351,1356,2095,580,398,1630,2431,796,2088,1669
897,605,1462,1121,245,482,2296,1961,1131,76
2064,1138,623,467,1824,1436,1385,2065,1522,754
191,1689,266,1640,1081,1165,2281,1287,1722,796
346,1319,803,115,258,67,156,1895,311,1661
1674,1599,1902,2110,368,978,457,1783,1287,364
86,1943,1309,809,1180,2081,1249,784,1844,935
1829,1001,75,353,1227,2063,2386,2318,527,972
667,801,2095,1351,889,1497,2205,700,89,727
609,2193,278,1807,755,1790,949,165,718,676
1024,426,1315,1327,2157,1774,1329,2055,1553,2246
1274,1103,1362,989,712,2498,214,1387,493,2099
1486,1624,2479,1311,1342,726,526,1780,1226,1623
515,904,261,1573,392,1765,2216,1750,664,2057
26,1213,1452,729,160,2028,1260,2000,2086,808
1295,181,153,998,365,352,1032,1044,1757,516
910,327,2060,352,1021,614,921,2389,665,2185
1691,345,1097,34,1763,884,2125,1912,328,663
2197,749,2271,85,1411,1104,692,772,634,2044
2206,327,1181,909,2138,1751,759,778,1385,835
193,662,2236,1554,1535,1483,2045,169,2036,1857
2437,632,2283,1649,216,2000,294,2393,225,337
2456,2458,1280,1110,468,1169,440,1631,469,2230
1918,2359,743,496,520,1605,1645,248,1273,2286
1975,1272,2450,359,79,886,1113,1168,1652,994
1151,658,2286,466,33,324,1992,2125,2077,365
2164,2072,1789,2241,2021,685,178,264,241,520
71,966,1275,274,647,2142,1876,313,30,447
47,1284,1021,2171,1961,1241,1172,534,1198,477
2498,2180,1339,1882,1917,868,983,933,215,1147
2182,912,713,69,1546,2197,213,2080,2425,1234
1225,265,2370,806,290,1621,1826,1865,1511,1872
836,1171,62,69,2048,176,2356,1217,1892,1650
29,1666,783,2001,2094,1024,1650,1033,2215,115
8,1891,549,1123,200,326,2323,2111,732,1384
2029,2034,906,2321,1055,927,1827,2460,2297,1317
1232,1439,1921,568,433,1302,2246,307,214,1531
571,40,1467,2486,531,1093,2471,1313,822,544
1065,808,324,1306,1173,232,2106,416,1749,1124
66,1791,283,2126,1049,446,1516,807,853,2017
654,1607,2159,1957,2101,163,322,833,288,919
2449,180,1207,596,674,56,1168,1973,237,564
1390,574,666,826,83,1215,499,205,410,1955
1757,275,1126,2400,1684,2275,743,1564,724,1084
2116,2028,1692,593,559,658,1463,1242,183,236
401,2216,1351,2152,697,1712,1439,1943,1240,84
2053,613,398,1849,2061,725,1781,1253,2271,220
1673,150,1101,692,972,173,2057,354,214,360
2303,989,403,17,739,1626,919,282,2408,716
2118,1655,2353,2149,1408,1018,1145,1647,454,484
22,1673,2242,1442,211,1208,589,1164,2118,1007
1124,526,1324,853,958,2510,2195,1753,1230,2497
811,2186,2373,288,750,1328,1010,2193,850,884
1124,383,915,868,640,906,2173,1043,1234,2114
694,879,2500,2420,860,2182,656,1981,1842,2226
663,1831,1773,1657,1639,229,219,2419,2107,2325
903,2401,67,188,329,2249,1751,2111,1944,881
1482,397,1270,192,1786,1775,1774,498,994,2106
1850,2190,2416,1891,132,168,2452,2028,2244,1601
1711,955,795,814,1489,472,2201,2172,2057,1162
1781,2115,296,2258,815,1134,587,1941,2184,2081
1352,355,384,239,1280,1335,540,1979,206,35
1789,2043,994,216,2292,1504,2451,628,1436,1470
2202,1783,1194,1817,2060,202,2341,317,2158,1321
2482,1355,1497,560,1657,1957,1236,1413,2390,2002
736,2500,2379,1338,267,2320,1901,500,407,1387
1499,426,1965,236,1971,281,1499,630,2346,1341
1351,911,313,987,1594,347,848,2325,377,939
2325,883,219,1414,1020,1556,1489,2019,918,2083
741,2299,1853,1285,261,402,637,1018,1269,1230
858,2232,2206,1782,624,1840,2197,1192,1699,802
955,1321,1778,2489,251,157,767,1703,729,1681
404,1184,1693,1738,464,719,170,1214,1021,708
1904,1024,1443,465,360,61,590,455,1740,880
1432,1322,1847,1531,1949,1340,309,932,666,236
732,1240,1184,982,1892,1927,1350,2387,1392,1684
1691,1766,1821,367,1146,504,639,2003,2174,1622
1566,1044,803,2245,1067,620,1287,201,259,2250
789,90,863,710,1334,337,363,1395,2007,1860
252,902,978,2284,2341,951,547,1238,1977,1379
2079,784,893,2139,1590,1379,788,230,519,34
362,1443,2224,1133,2141,181,1210,1328,1549,8
954,1698,2262,550,2005,1064,150,776,1247,1007
2448,2088,1797,1631,1848,926,1565,1009,2323,2083
135,2506,1273,2206,2058,175,2206,2337,928,1715
232,1479,243,1398,2019,2387,119,124,2381,1692
840,113,1771,570,72,1018,1923,533,2035,360
1091,438,393,2450,1523,2029,908,1011,345,2401
372,2478,1641,806,433,2422,795,714,484,2194
1481,1855,457,822,1316,883,440,1536,1516,391
300,615,1704,2200,1313,435,39,2249,416,1864
10,698,1702,277,1344,1860,594,655,1510,2473
490,654,342,759,2249,2337,1591,2136,1172,1455
1419,1271,2222,2412,366,1786,165,248,1165,514
729,405,1275,149,1817,19,329,2306,814,1483
1196,2123,2316,2158,2248,1743,1846,797,2236,1004
306,2266,301,249,2117,811,2474,1232,1525,1357
2099,832,502,1296,838,1236,2405,2290,2487,1147
2203,2206,1047,1736,369,1501,823,1946,929,1847
2031,1781,670,1139,2252,765,349,375,2505,137
2194,1423,433,1008,1926,1107,2072,2010,2408,847
2053,1233,1866,2086,1391,953,1382,1726,138,2350
2198,526,1404,1298,2344,979,1702,53,817,91
1615,694,1249,1329,1687,180,672,889,2458,598
530,202,1191,1722,441,2347,1694,2005,1802,1553
2140,251,1835,1378,2430,1493,144,369,1011,1709
898,909,92,149,46,150,1725,1335,972,1139
1129,233,266,550,2461,595,2101,1152,559,2176
354,412,1634,1816,2068,856,1297,1868,1217,1115
422,613,1508,717,2390,849,2217,181,1829,1258
538,1807,1379,1715,2363,279,1271,2195,1987,1140
748,1342,554,952,1354,1982,1122,2406,867,2004
2424,701,568,517,2068,1879,2046,196,1108,1910
1160,579,618,2292,612,892,2306,998,967,2146
1288,1888,1649,1969,654,1501,1913,2049,754,1382
626,1561,387,2346,2476,1482,506,1183,1782,698
2392,1509,1786,1265,968,1444,394,1233,370,2508
258,2434,2214,2420,1786,1577,1184,1096,1806,2137
1230,128,1707,276,1547,2434,25,2394,800,2407
948,2425,1457,879,1139,1590,2363,75,1428,1260
1622,291,759,1354,455,1215,1330,278,2441,1992
2431,1189,1324,438,1868,479,2056,572,53,958
407,1238,541,502,994,116,2072,1167,1575,962
1040,2085,840,590,1965,1049,262,1224,2104,773
1970,2128,556,1997,829,1045,516,2066,345,2099
2252,1241,319,356,693,184,943,25,290,939
1421,1306,717,2385,104,300,1251,2485,1882,2339
39,818,2109,145,878,1146,562,131,1221,2496
2147,492,1679,1106,37,1889,675,1778,1011,2114
1946,674,714,270,1083,916,1263,2050,1410,422
1555,1386,254,759,2446,420,948,1586,2359,354
1660,1822,394,2506,1325,2265,81,2389,1403,644
669,1061,1016,1475,1802,1494,1898,1540,899,1638
603,1009,1570,2182,1981,1022,2333,497,1223,60
1537,1309,1162,174,349,521,2059,224,1993,372
420,2273,1664,2303,1924,754,511,529,2059,658
388,591,2408,1677,209,456,1071,2110,888,1141
40,2186,1975,2044,704,276,2013,188,117,1878
796,1343,1944,2181,483,1931,1945,2283,1233,2429
2111,2287,869,1148,744,1191,1801,1437,54,2093
2018,1309,1155,2353,1033,1053,400,2414,124,328
2179,377,76,206,1786,990,916,1769,1264,1117
1835,1647,1735,471,733,1225,2489,2166,1646,2267
593,1631,1856,664,1177,1309,2118,1310,2013,1929
1751,468,240,261,1922,1366,2438,1913,1490,1834
453,1187,1211,2135,2263,1899,648,1958,2347,1013
1088,2051,978,1464,1326,2092,2133,1138,2119,211
1416,1778,1162,842,1768,2376,1908,1141,497,703
498,339,482,218,1785,2274,1648,772,1047,166
441,503,2495,1858,1143,2409,1114,1645,1417,234
1458,2143,1155,2486,2441,2390,2055,1366,1655,323
1752,729,1024,1228,196,2296,1977,2403,2006,1422
2126,912,2313,2229,1713,2205,163,337,1675,1106
1843,838,1578,890,403,2140,1897,1734,1814,749
1290,1670,1073,415,888,1613,1350,278,1229,2316
2077,722,1334,2426,1334,1580,640,548,1272,1249
710,455,1590,1501,2433,2251,2493,1422,632,1228
2149,349,1964,2362,8,774,190,1825,1061,922
2,1255,2248,646,910,1135,1317,307,2189,1333
1816,1172,715,377,1744,2106,2480,1424,2355,1089
2021,1419,2046,1330,820,1543,1753,386,1305,391
1870,2266,2293,424,2045,738,344,1709,1443,1495
248,915,789,1237,1434,2264,1269,1363,1200,597
1595,1981,1668,1049,881,1160,1048,321,1100,423
1348,1568,1679,1173,553,481,128,616,1402,1986
1286,2025,2286,127,1348,144,2377,675,2036,1826
1608,1407,955,2499,2480,2080,938,1160,1835,1766
2030,2134,2224,271,1301,865,819,1531,1833,2494
592,511,812,115,1717,1766,759,1693,305,930
1283,2359,200,2429,311,1125,2100,2154,2379,1469
875,861,122,1821,577,2171,1937,875,100,618
1580,1121,1723,1564,380,342,516,537,452,2226
1797,1515,1666,648,2031,1688,1193,1446,451,2133
733,1049,1908,2089,143,892,353,1083,158,2069
1447,1774,463,1381,829,76,742,1078,1676,651
991,676,628,1624,1207,742,615,1686,1749,2099
2246,1073,1975,199,2157,1846,969,831,238,1578
465,1624,1396,943,1228,693,1249,1740,528,2034
1674,741,2078,1081,393,1155,834,484,534,1860
1779,1802,1910,1249,2418,551,2379,1004,612,689
1193,1396,213,562,18,1059,729,1585,1059,388
1276,1739,520,1404,37,19,1936,716,1868,1565
2370,1100,219,1864,1170,617,1283,46,1836,2399
1249,2109,1434,1500,2176,1244,914,1993,2495,1635
614,613,2403,58,1760,174,380,1682,841,1621
997,1986,185,258,166,1158,1519,354,696,475
816,776,1676,1787,1452,1041,1982,2337,1170,551
1653,1012,31,176,1203,707,2419,1576,217,294
2507,864,327,1082,1624,2150,1342,1151,1702,2343
663,2448,624,384,2341,1520,1502,2394,676,1331
1406,531,5,2478,1706,55,393,1194,544,2043
821,205,2046,1171,2357,2037,280,1502,89,874
227,1634,1581,374,1074,2409,315,675,1605,1101
2210,2078,747,154,1002,1334,262,1938,567,364
230,2486,85,820,1873,951,2440,1831,816,30
1941,1949,393,1524,1728,48,488,2461,1855,1207
1545,948,877,2225,1856,2119,2206,499,134,679
199,910,1564,755,68,1621,1656,1832,1346,1290
1376,1413,1514,1052,238,990,2289,1059,723,627
2306,126,872,1404,1413,753,875,1034,313,456
500,1891,668,1833,632,1687,1962,2171,826,1122
240,65,1128,1243,99,2475,75,2229,2325,1822
2141,1470,1171,2059,1411,131,1410,493,2505,1010
1210,1769,300,1841,1235,958,2078,2030,1072,2108
1091,1862,678,1654,257,2099,636,539,2498,606
1294,2083,1103,1463,2119,1658,2241,523,1363,584
2420,584,2379,52,751,19,1551,2469,1512,498
1887,1152,1412,261,2096,838,2487,985,177,2205
2323,2245,1555,413,12,1558,412,1195,2205,1656
2161,1500,2338,252,438,1051,324,1643,1662,1835
596,278,498,1612,512,775,1810,1270,2505,1895
2448,1951,1672,1410,838,1743,2296,2154,503,505
2421,798,61,26,2484,2479,1196,538,2277,77
2003,884,2010,1496,2182,850,1908,1025,42,402
1049,733,258,1870,2430,614,2289,2286,2351,589
955,2016,1260,953,1763,1817,1593,1636,2056,1903
2096,1954,894,267,1916,1215,1299,1334,1338,1854
2431,2045,2390,394,632,1622,1221,560,1909,2105
618,1191,1980,695,1886,802,1793,1301,1934,1600
2070,1075,55,2050,2069,1970,10,974,1398,583
1847,2298,2446,1296,1767,708,2191,945,1972,148
1116,83,1075,199,412,1641,2196,2248,100,1781
1769,671,1943,1602,1222,874,2118,1775,2036,1764
139,1221,1218,2100,1486,2121,467,957,180,2168
836,1497,1723,1465,1178,840,2274,2490,2369,362
2049,352,382,1625,1513,2082,374,2155,535,1825
2192,1511,1858,925,2022,1710,1343,2287,798,2386
1545,160,1268,2405,908,267,1921,765,161,958
2346,972,832,474,593,1662,2266,1193,2106,275
2236,572,726,106,2484,2475,1570,2285,1689,893
1062,665,2315,2435,1463,1378,1268,1891,289,2104
880,2380,1833,563,86,1914,1212,2459,2315,204
725,376,2473,317,1416,1914,2112,1193,1963,661
75,888,582,964,169,1504,1893,143,766,509
1831,1409,325,2114,301,1351,1331,749,2074,117
1419,464,355,768,1921,2181,1524,700,2486,17
43,1921,1984,1528,2215,366,1975,13,280,1131
272,1679,549,2221,1062,624,2012,1233,1448,1928
1521,240,988,886,2370,468,1644,1083,1847,2245
1971,1963,2463,1804,727,892,2301,431,1171,683
1653,2458,1048,2245,1518,2508,2283,968,937,1328
227,1687,1428,342,1567,462,371,1713,589,815
1688,1727,583,75,568,1781,60,908,712,2167
383,1288,749,429,2236,382,783,2198,2314,1254
867,945,365,105,2179,2413,325,775,287,2418
605,1478,1372,1313,2499,39,542,1514,1618,2324
